"","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","MET2013","CITY","STRATA","GQ","RENT","HHINCOME","PERNUM","PERWT","AGE","RACE","RACED","HISPAN","HISPAND","CITIZEN","YRIMMIG","YRSUSA1","LANGUAGE","LANGUAGED","EDUC","EDUCD","EMPSTAT","EMPSTATD","FTOTINC","TRANWORK"
"830","2018","2018 ACS",557491,2018000180528,59,2018005574911,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",530,28550,2,174,"32","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",28550,"Walked only"
"831","2018","2018 ACS",557491,2018000180528,59,2018005574911,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",530,28550,3,299,"2","White","White","Other","Spaniard","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","N/A or no schooling","N/A","N/A","N/A",28550,"N/A"
"832","2018","2018 ACS",557491,2018000180528,59,2018005574911,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",530,28550,4,299,"Less than 1 year old","White","White","Other","Spaniard","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","N/A or no schooling","N/A","N/A","N/A",28550,"N/A"
"833","2018","2018 ACS",557498,2018000180767,86,2018005574981,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",700,388000,1,87,"35","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",388000,"Auto, truck, or van"
"834","2018","2018 ACS",557535,2018000183904,36,2018005575351,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,318000,1,36,"36","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",318000,"Auto, truck, or van"
"835","2018","2018 ACS",557549,2018000185467,29,2018005575491,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,87500,1,29,"24","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","Spanish","Spanish","4 years of college","Bachelor's degree","Employed","At work",43500,"Auto, truck, or van"
"836","2018","2018 ACS",557549,2018000185467,29,2018005575491,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,87500,2,76,"23","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",44000,"Auto, truck, or van"
"837","2018","2018 ACS",557557,2018000186096,33,2018005575571,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",0,39000,1,33,"52","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",39000,"Bicycle"
"838","2018","2018 ACS",557559,2018000186202,85,2018005575591,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",930,25000,1,85,"47","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",25000,"Auto, truck, or van"
"839","2018","2018 ACS",557564,2018000186507,34,2018005575641,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,8200,1,34,"30","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Not in labor force","Not in Labor Force",8200,"N/A"
"840","2018","2018 ACS",557564,2018000186507,34,2018005575641,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,8200,2,38,"47","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",8200,"Auto, truck, or van"
"841","2018","2018 ACS",557573,2018000186824,39,2018005575731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,42000,1,39,"41","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","Naturalized citizen","1979 (1990 PUMS: 1975-1979)","39","Vietnamese","Vietnamese","4 years of college","Bachelor's degree","Unemployed","Unemployed",12000,"N/A"
"842","2018","2018 ACS",557573,2018000186824,39,2018005575731,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,42000,2,81,"31","Other Asian or Pacific Islander","Vietnamese","Not Hispanic","Not Hispanic","Naturalized citizen","1993","25","Vietnamese","Vietnamese","4 years of college","Bachelor's degree","Employed","At work",30000,"Auto, truck, or van"
"843","2018","2018 ACS",557574,2018000186835,43,2018005575741,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,138600,1,43,"67","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Not in labor force","Not in Labor Force",138600,"N/A"
"844","2018","2018 ACS",557574,2018000186835,43,2018005575741,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,138600,2,36,"70","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",138600,"Auto, truck, or van"
"845","2018","2018 ACS",557594,2018000188100,40,2018005575941,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,1183000,1,40,"59","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Professional degree beyond a bachelor's degree","Employed","At work",435000,"Auto, truck, or van"
"846","2018","2018 ACS",557594,2018000188100,40,2018005575941,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,1183000,2,41,"62","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Doctoral degree","Employed","At work",435000,"Other"
"847","2018","2018 ACS",557605,2018000188739,50,2018005576051,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1800,16000,1,50,"76","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","N/A or no schooling","No schooling completed","Not in labor force","Not in Labor Force",16000,"N/A"
"848","2018","2018 ACS",557610,2018000189130,38,2018005576101,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",980,63100,1,37,"51","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",52000,"Auto, truck, or van"
"849","2018","2018 ACS",557610,2018000189130,38,2018005576101,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",980,63100,2,41,"49","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Not in labor force","Not in Labor Force",52000,"N/A"
"850","2018","2018 ACS",557613,2018000189474,32,2018005576131,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,83000,1,32,"28","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",33000,"Auto, truck, or van"
"851","2018","2018 ACS",557613,2018000189474,32,2018005576131,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,83000,2,197,"31","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Unemployed","Unemployed",0,"N/A"
"852","2018","2018 ACS",557613,2018000189474,32,2018005576131,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",1400,83000,3,113,"27","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Employed","At work",50000,"Auto, truck, or van"
"853","2018","2018 ACS",557619,2018000189954,88,2018005576191,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,15000,1,88,"50","White","White","Other","Ecuadorian","N/A","N/A","N/A or less than one year","English","English","Grade 12","GED or alternative credential","Employed","At work",15000,"Auto, truck, or van"
"854","2018","2018 ACS",557622,2018000190381,63,2018005576221,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,85000,1,62,"38","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",85000,"Walked only"
"855","2018","2018 ACS",557622,2018000190381,63,2018005576221,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,85000,2,54,"38","White","White","Not Hispanic","Not Hispanic","Born abroad of American parents","1999","19","English","English","4 years of college","Bachelor's degree","Employed","At work",85000,"Worked at home"
"856","2018","2018 ACS",557622,2018000190381,63,2018005576221,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,85000,3,59,"10","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Nursery school to grade 4","Grade 4","N/A","N/A",85000,"N/A"
"857","2018","2018 ACS",557622,2018000190381,63,2018005576221,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,85000,4,59,"6","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Nursery school to grade 4","Kindergarten","N/A","N/A",85000,"N/A"
"858","2018","2018 ACS",557622,2018000190381,63,2018005576221,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",2300,85000,5,57,"1","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","N/A or blank","N/A or blank","N/A or no schooling","N/A","N/A","N/A",85000,"N/A"
"859","2018","2018 ACS",557624,2018000190426,168,2018005576241,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,27100,1,167,"39","Black/African American/Negro","Black/African American/Negro","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","1 year of college","1 or more years of college credit, no degree","Employed","At work",27100,"Auto, truck, or van"
"860","2018","2018 ACS",557627,2018000190776,29,2018005576271,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,66000,1,30,"62","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",66000,"Auto, truck, or van"
"861","2018","2018 ACS",557656,2018000192614,130,2018005576561,"New Orleans-Metairie, LA","New Orleans, LA",240022,"Households under 1970 definition",0,2100,1,130,"62","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","Spanish","Spanish","1 year of college","1 or more years of college credit, no degree","Employed","At work",2100,"Auto, truck, or van"
"862","2018","2018 ACS",557659,2018000192811,33,2018005576591,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,70600,1,33,"36","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Master's degree","Employed","At work",70600,"Auto, truck, or van"
"863","2018","2018 ACS",557665,2018000193461,19,2018005576651,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",990,68000,1,20,"28","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Employed","At work",45000,"Auto, truck, or van"
"864","2018","2018 ACS",557665,2018000193461,19,2018005576651,"New Orleans-Metairie, LA","New Orleans, LA",240122,"Households under 1970 definition",990,68000,2,21,"25","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","Grade 12","Regular high school diploma","Employed","At work",45000,"Auto, truck, or van"
"865","2018","2018 ACS",557666,2018000193510,88,2018005576661,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,2e+05,1,88,"57","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","5+ years of college","Professional degree beyond a bachelor's degree","Employed","At work",2e+05,"Auto, truck, or van"
"866","2018","2018 ACS",557666,2018000193510,88,2018005576661,"New Orleans-Metairie, LA","New Orleans, LA",240222,"Households under 1970 definition",0,2e+05,2,106,"58","White","White","Not Hispanic","Not Hispanic","N/A","N/A","N/A or less than one year","English","English","4 years of college","Bachelor's degree","Not in labor force","Not in Labor Force",2e+05,"N/A"
